step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
338,CASH_OUT,6714.33,C88339168,6941.1,226.77,C81059199,10613.06,17327.39,0,0
338,CASH_OUT,395.41,C22097496,517.17,121.76,C72059365,56021.31,56416.72,0,0
338,PAYMENT,1371.27,C98725654,370802.23,369430.96,C72552858,0.0,0.0,0,0
338,PAYMENT,134.49,C19196777,408212.02,408077.53,C59333294,0.0,0.0,0,0
338,TRANSFER,9797.92,C71477426,15048.77,5250.85,C39598969,191712.51,201510.43,0,0
338,PAYMENT,1921.77,C51154241,189759.42,187837.65,M52550733,0.0,0.0,0,0
339,CASH_OUT,2073.46,C17635653,6191.59,4118.13,C26445384,21106.35,23179.81,0,0
339,CASH_OUT,5280.5,C98955314,7838.83,2558.33,M86809773,89708.88,94989.38,0,0
339,CASH_OUT,4080.77,C68475513,10599.7,6518.93,C85603667,6666.91,10747.68,0,0
339,PAYMENT,1798.6,C39161443,266723.17,264924.57,M76876068,0.0,0.0,0,0
339,TRANSFER,34394.56,C29777514,85137.85,50743.29,C75581613,21803.74,56198.3,0,0
339,CASH_OUT,4479.95,C52101056,7304.61,2824.66,M15684813,85677.19,90157.14,0,0
339,PAYMENT,351.7,C55439043,386540.76,386189.06,C61335545,0.0,0.0,0,0
339,PAYMENT,981.02,C63437398,163331.52,162350.5,C56300738,0.0,0.0,0,0
339,PAYMENT,1095.19,C89089901,330675.69,329580.5,C26445384,0.0,0.0,0,0
339,PAYMENT,5715.61,C73174945,193912.66,188197.05,C17772004,0.0,0.0,0,0
339,PAYMENT,4041.14,C81259135,30551.3,26510.16,C79043610,0.0,0.0,0,0
339,CASH_IN,3776.0,C25458308,8790.3,5014.3,C78501420,22923.86,26699.86,0,0
339,CASH_OUT,2913.93,C86726461,5043.28,2129.35,C96110892,6325.75,9239.68,0,0
340,CASH_OUT,2131.94,C87054398,2323.96,192.02,C80890196,31842.04,33973.98,0,0
340,PAYMENT,1304.94,C29538047,400042.52,398737.58,M83932683,0.0,0.0,0,0
340,TRANSFER,10496.77,C80606503,22094.26,11597.49,C76433728,86195.69,96692.46,0,0
340,PAYMENT,695.83,C99300492,37866.4,37170.57,C39410942,0.0,0.0,0,0
340,PAYMENT,90.54,C17532195,459319.37,459228.83,C21220209,0.0,0.0,0,0
340,PAYMENT,125.72,C15403355,215276.07,215150.35,C41452485,0.0,0.0,0,0
340,PAYMENT,2524.4,C30868105,466805.92,464281.52,C56748074,0.0,0.0,0,0
340,PAYMENT,1623.56,C98550256,361006.47,359382.91,C32059232,0.0,0.0,0,0
340,PAYMENT,3088.27,C12944682,296285.44,293197.17,M81275182,0.0,0.0,0,0
340,TRANSFER,4476.08,C64830300,15283.85,10807.77,C99213703,12979.43,17455.51,0,0
340,TRANSFER,5874.39,C33286644,6194.43,320.04,M54012664,34576.73,40451.12,0,0
340,CASH_OUT,658.2,C23770458,751.82,93.62,M73739005,86687.72,87345.92,0,0
340,CASH_IN,2821.76,C79067939,3589.03,767.27,M69002851,66163.24,68985.0,0,0
341,PAYMENT,1867.9,C88406989,38499.22,36631.32,C98824290,0.0,0.0,0,0
341,TRANSFER,21596.86,C83227889,68016.23,46419.37,C70726434,181281.45,202878.31,0,0
341,TRANSFER,15356.68,C62958901,41456.72,26100.04,C80322629,91326.74,106683.42,0,0
341,PAYMENT,2817.37,C38119557,477535.75,474718.38,C56751880,0.0,0.0,0,0
341,CASH_OUT,1239.49,C43603811,2296.43,1056.94,M73404979,89319.64,90559.13,0,0
341,PAYMENT,580.34,C25480907,399349.16,398768.82,M98413629,0.0,0.0,0,0
341,CASH_IN,1534.16,C54039837,1938.72,404.56,M81555103,65203.43,66737.59,0,0
341,TRANSFER,1439737.15,C45617024,1652424.39,212687.24,C82162880,53476.52,0.0,1,1
341,PAYMENT,769.32,C54559574,177503.6,176734.28,C81905550,0.0,0.0,0,0
341,CASH_OUT,15351.31,C60043345,44233.41,28882.1,C25194922,68493.78,83845.09,0,0
341,TRANSFER,20618.22,C39801436,39716.92,19098.7,C13498112,23942.34,44560.56,0,0
341,TRANSFER,599.68,C98550256,1191.23,591.55,C85886408,38486.84,39086.52,0,0
341,PAYMENT,1295.44,C18469210,336712.52,335417.08,C93240786,0.0,0.0,0,0
341,CASH_IN,9849.6,C12799319,22396.69,12547.09,C84076145,18168.9,28018.5,0,0
342,PAYMENT,382.9,C24665841,24748.98,24366.08,M77119320,0.0,0.0,0,0
342,PAYMENT,3846.19,C72682989,36488.03,32641.84,C92424037,0.0,0.0,0,0
342,DEBIT,7505.68,C64864099,19133.42,11627.74,M81062902,48629.0,56134.68,0,0
342,TRANSFER,8523.37,C47437115,22920.37,14397.0,C73193474,91762.87,100286.24,0,0
342,TRANSFER,3606.68,C42002808,11299.37,7692.69,C69302835,1236.93,4843.61,0,0
342,TRANSFER,471.65,C26948946,1031.47,559.82,C95851936,62528.18,62999.83,0,0
342,PAYMENT,3275.11,C29804386,218758.7,215483.59,C63992760,0.0,0.0,0,0
342,CASH_OUT,2798.42,C81259135,6117.83,3319.41,C56241881,92335.72,95134.14,0,0
342,TRANSFER,5644.4,C59370777,19465.54,13821.14,C10091737,77745.73,83390.13,0,0
342,CASH_OUT,7716.72,C25353091,8237.98,521.26,C80659726,85790.09,93506.81,0,0
342,CASH_OUT,6461.69,C47308985,11023.69,4562.0,M28481124,69903.16,76364.85,0,0
342,PAYMENT,628.67,C76276072,20742.26,20113.59,M62953249,0.0,0.0,0,0
342,TRANSFER,4919.94,C57113566,13259.92,8339.98,C85500790,123675.28,128595.22,0,0
343,CASH_OUT,2047.57,C48401154,2497.67,450.1,C63244581,63498.97,65546.54,0,0
343,PAYMENT,773.84,C23335151,70401.89,69628.05,C44224936,0.0,0.0,0,0
343,CASH_IN,1330.15,C53645651,1922.71,592.56,C58270683,20588.87,21919.02,0,0
343,CASH_OUT,2886.74,C94970119,7037.96,4151.22,C38428357,17924.63,20811.37,0,0
343,PAYMENT,1013.78,C59512272,82432.98,81419.2,M92594562,0.0,0.0,0,0
343,CASH_OUT,3649.71,C98231132,5156.09,1506.38,C55713584,29970.97,33620.68,0,0
343,DEBIT,1754.97,C78137358,2857.14,1102.17,C41354768,28998.09,30753.06,0,0
343,PAYMENT,4146.62,C65692629,425269.59,421122.97,C93135800,0.0,0.0,0,0
343,TRANSFER,10407.75,C60043345,29507.76,19100.01,C73909453,70387.51,80795.26,0,0
343,CASH_OUT,2010.13,C67062156,3007.21,997.08,C92747827,97237.46,99247.59,0,0
343,CASH_OUT,777.55,C20949687,2242.6,1465.05,C72464258,29215.99,29993.54,0,0
343,PAYMENT,244.47,C71780854,355100.27,354855.8,C98824290,0.0,0.0,0,0
343,CASH_OUT,1309.32,C12799319,2108.93,799.61,M46836194,12131.23,13440.55,0,0
343,CASH_OUT,14399.76,C81291936,21443.78,7044.02,C33635791,60746.1,75145.86,0,0
344,TRANSFER,9419.11,C56095437,16723.03,7303.92,C22775337,116085.54,125504.65,0,0
344,TRANSFER,4832.35,C43446826,8741.32,3908.97,M15006085,82573.65,87406.0,0,0
344,TRANSFER,11180.01,C38898923,39245.35,28065.34,C58991556,140222.03,151402.04,0,0
344,CASH_IN,13934.15,C85563727,20191.39,6257.24,M15222944,59332.1,73266.25,0,0
344,DEBIT,11047.01,C58557203,13881.75,2834.74,C81905550,72295.0,83342.01,0,0
344,TRANSFER,12955.85,C57197152,35328.77,22372.92,C51480401,163696.91,176652.76,0,0
344,DEBIT,2545.73,C88831486,7038.11,4492.38,C88710263,58263.69,60809.42,0,0
344,CASH_IN,2737.44,C99170406,3283.61,546.17,C71066203,15769.33,18506.77,0,0
344,CASH_OUT,6236.01,C69020451,15717.85,9481.84,M46850196,44554.31,50790.32,0,0
344,CASH_IN,1452.65,C16323852,1956.25,503.6,C12185246,86042.13,87494.78,0,0
344,CASH_OUT,3728.35,C48016697,5975.49,2247.14,M33366099,85162.57,88890.92,0,0
344,PAYMENT,2258.23,C85694715,144958.57,142700.34,M48789478,0.0,0.0,0,0
344,CASH_OUT,5458.39,C44210729,9133.83,3675.44,C80196591,80035.29,85493.68,0,0
345,PAYMENT,994.57,C23141087,389317.52,388322.95,C64561191,0.0,0.0,0,0
345,CASH_OUT,470112.58,C45833156,509292.94,39180.36,C86206305,38150.15,0.0,1,0
345,TRANSFER,2753.34,C57197152,3204.4,451.06,C66135102,6449.78,9203.12,0,0
345,CASH_IN,3631.75,C46613428,9984.71,6352.96,C90531692,10663.61,14295.36,0,0
345,CASH_OUT,2697.05,C68548403,7356.34,4659.29,M79085198,33331.85,36028.9,0,0
345,TRANSFER,6374.06,C73900135,19893.04,13518.98,C31154777,78929.66,85303.72,0,0
345,TRANSFER,9527.89,C34391257,28894.49,19366.6,C94524999,94799.31,104327.2,0,0
345,TRANSFER,8349.65,C42868828,32668.48,24318.83,C78541804,16697.38,25047.03,0,0
345,PAYMENT,1037.99,C61344226,110763.64,109725.65,C28972822,0.0,0.0,0,0
345,PAYMENT,212.25,C11540956,353496.5,353284.25,C99628735,0.0,0.0,0,0
345,CASH_IN,4693.71,C63349308,6469.36,1775.65,C82633735,69576.3,74270.01,0,0
345,CASH_OUT,2619.1,C39742165,2998.76,379.66,C45000508,93454.88,96073.98,0,0
345,CASH_IN,5129.6,C73013961,5622.64,493.04,C38428357,20470.36,25599.96,0,0
345,CASH_OUT,2348.78,C91156554,4262.55,1913.77,M60576565,93278.81,95627.59,0,0
346,CASH_IN,8636.82,C86010330,9215.24,578.42,M77680031,24866.1,33502.92,0,0
346,DEBIT,994.88,C37760841,1577.39,582.51,C54524025,26512.31,27507.19,0,0
346,PAYMENT,514.52,C58024342,55675.15,55160.63,C81441519,0.0,0.0,0,0
346,PAYMENT,2910.76,C55076693,332316.27,329405.51,M86230551,0.0,0.0,0,0
346,PAYMENT,128.73,C22960658,209011.24,208882.51,C54424679,0.0,0.0,0,0
346,PAYMENT,344.48,C98227303,338048.99,337704.51,C71272827,0.0,0.0,0,0
346,PAYMENT,2408.81,C90147573,391152.61,388743.8,C44537812,0.0,0.0,0,0
346,CASH_OUT,839449.16,C61818612,1049985.75,210536.59,C11287794,31379.26,870828.42,1,0
346,PAYMENT,851.4,C45594951,430457.01,429605.61,C74817230,0.0,0.0,0,0
346,TRANSFER,1551.72,C60867083,1785.05,233.33,C83330690,177338.07,178889.79,0,0
346,CASH_OUT,6104.94,C35475673,17976.35,11871.41,M94176528,43815.42,49920.36,0,0
346,CASH_OUT,6568.43,C71265269,9042.41,2473.98,M77493234,3753.99,10322.42,0,0
346,PAYMENT,4626.09,C58024342,160631.41,156005.32,C71533194,0.0,0.0,0,0
347,CASH_OUT,11766.08,C19121552,30388.84,18622.76,M14877451,36661.27,48427.35,0,0
347,PAYMENT,4083.95,C63843426,82669.54,78585.59,M90115852,0.0,0.0,0,0
347,CASH_OUT,9126.75,C94712997,16832.0,7705.25,C28972822,33834.05,42960.8,0,0
347,PAYMENT,2023.58,C33328859,169713.5,167689.92,C86286724,0.0,0.0,0,0
347,CASH_IN,5724.52,C98842638,16283.76,10559.24,C33188838,15948.31,21672.83,0,0
347,CASH_OUT,14609.68,C20099059,19089.53,4479.85,M84252324,79320.79,93930.47,0,0
347,TRANSFER,512028.86,C13561597,556477.29,0.0,M83800569,20441.12,0.0,1,1
347,CASH_OUT,3284.55,C45503389,5966.66,2682.11,M73847325,44097.32,47381.87,0,0
347,CASH_IN,445.67,C84724345,555.18,109.51,C31204188,90090.37,90536.04,0,0
347,TRANSFER,14036.8,C66061934,48389.84,34353.04,C62231715,88070.38,102107.18,0,0
347,CASH_OUT,4423.57,C43887075,9817.43,5393.86,M59070856,34737.35,39160.92,0,0
347,CASH_IN,14285.82,C19165226,21403.69,7117.87,C83074216,74839.28,89125.1,0,0
347,PAYMENT,782.18,C77898694,321593.96,320811.78,C85721444,0.0,0.0,0,0
348,PAYMENT,609.41,C85146293,40964.47,40355.06,M87161840,0.0,0.0,0,0
348,TRANSFER,29101.81,C77378254,93246.52,64144.71,M35606639,111669.59,140771.4,0,0
348,CASH_OUT,731.96,C48508907,1075.96,344.0,C19251149,21678.48,22410.44,0,0
348,PAYMENT,1344.72,C88714010,475479.15,474134.43,C13933043,0.0,0.0,0,0
348,TRANSFER,3817.13,C83863413,7206.8,3389.67,M41774192,14552.17,18369.3,0,0
348,DEBIT,13161.64,C66975380,28469.36,15307.72,C25479814,74139.89,87301.53,0,0
348,TRANSFER,694972.85,C91722503,612633.95,0.0,C88710263,79706.87,0.0,1,1
348,DEBIT,2472.13,C48242379,2761.32,289.19,C91121400,81432.42,83904.55,0,0
348,CASH_OUT,3280.77,C90585678,4979.84,1699.07,C92747827,88309.78,91590.55,0,0
348,PAYMENT,3955.26,C29090631,388541.58,384586.32,C28792245,0.0,0.0,0,0
348,TRANSFER,16013.1,C18593410,46863.61,30850.51,C54965270,138505.78,154518.88,0,0
348,TRANSFER,328.74,C62191530,433.15,104.41,C89415412,157545.29,157874.03,0,0
348,PAYMENT,1038.42,C43638559,431408.23,430369.81,C33562830,0.0,0.0,0,0
348,CASH_OUT,2087.85,C90092958,3590.1,1502.25,C77447155,54162.4,56250.25,0,0
349,CASH_OUT,6047.18,C61401477,7910.75,1863.57,C14171767,67763.83,73811.01,0,0
349,CASH_OUT,3441.51,C54024257,9444.95,6003.44,M79703656,6408.9,9850.41,0,0
349,CASH_IN,3408.85,C41568532,7491.27,4082.42,C60905625,80266.45,83675.3,0,0
349,TRANSFER,2768.44,C95756900,5968.29,3199.85,C28416255,151891.64,154660.08,0,0
349,PAYMENT,74.89,C39372360,128851.79,128776.9,C66682016,0.0,0.0,0,0
349,CASH_OUT,1478.66,C26297533,4279.7,2801.04,C57135617,48546.78,50025.44,0,0
349,PAYMENT,2219.84,C73280554,226782.02,224562.18,M45482091,0.0,0.0,0,0
349,PAYMENT,426.0,C44295247,40001.95,39575.95,C74154596,0.0,0.0,0,0
349,PAYMENT,2246.54,C30863865,66735.38,64488.84,M51954112,0.0,0.0,0,0
349,PAYMENT,917.03,C42138745,61374.45,60457.42,M76306502,0.0,0.0,0,0
349,TRANSFER,14053.58,C89160218,23991.13,9937.55,C90851238,69984.47,84038.05,0,0
349,CASH_OUT,8372.66,C67213476,23748.43,15375.77,C24219637,61419.07,69791.73,0,0
349,PAYMENT,537.4,C24754064,445645.99,445108.59,C52799022,0.0,0.0,0,0
350,PAYMENT,246.77,C29776801,228298.47,228051.7,M93889081,0.0,0.0,0,0
350,PAYMENT,566.09,C52235350,412540.82,411974.73,C45568761,0.0,0.0,0,0
350,TRANSFER,953187.3,C67276174,870038.52,0.0,C10090721,10356.9,963544.2,1,1
350,CASH_OUT,2449.06,C28892086,3321.92,872.86,C74082804,31833.94,34283.0,0,0
350,CASH_OUT,2098.61,C69135982,4172.0,2073.39,C69862640,17266.35,19364.96,0,0
350,PAYMENT,1178.67,C66775103,247130.54,245951.87,C28419506,0.0,0.0,0,0
350,PAYMENT,134.73,C47080140,128754.53,128619.8,C19531069,0.0,0.0,0,0
350,TRANSFER,34458.09,C39854548,51364.93,16906.84,C87206788,72782.6,107240.69,0,0
350,CASH_OUT,511.27,C52587010,895.42,384.15,M91370909,37688.42,38199.69,0,0
350,CASH_OUT,6639.46,C13895645,14488.66,7849.2,C55332729,64604.9,71244.36,0,0
350,CASH_OUT,8632.14,C30182766,12003.83,3371.69,C57892314,73594.06,82226.2,0,0
350,TRANSFER,3104.65,C29909029,4989.39,1884.74,C88147469,58689.46,61794.11,0,0
350,TRANSFER,9651.25,C82498004,33784.6,24133.35,C22799248,61641.92,71293.17,0,0
350,TRANSFER,10090.95,C60043345,28231.06,18140.11,C74291599,184567.28,194658.23,0,0
351,CASH_IN,11676.49,C66306997,22526.87,10850.38,C60147077,80443.95,92120.44,0,0
351,DEBIT,8132.74,C36687537,14219.14,6086.4,C81930575,68311.66,76444.4,0,0
351,CASH_IN,568.45,C90440034,1346.49,778.04,C89699345,7137.14,7705.59,0,0
351,PAYMENT,1034.96,C90440034,157984.46,156949.5,C43534652,0.0,0.0,0,0
351,CASH_OUT,3567.66,C58567046,5404.14,1836.48,C39236638,70199.08,73766.74,0,0
351,CASH_OUT,798.07,C84437458,1848.22,1050.15,C96126771,15995.83,16793.9,0,0
351,PAYMENT,1983.9,C68743530,371058.29,369074.39,C52064387,0.0,0.0,0,0
351,PAYMENT,659.31,C49761527,135467.71,134808.4,M24401654,0.0,0.0,0,0
351,PAYMENT,655.86,C73070585,250008.05,249352.19,C41240803,0.0,0.0,0,0
351,CASH_OUT,2343.12,C46632757,6617.2,4274.08,C58335011,56723.87,59066.99,0,0
351,CASH_OUT,576.42,C38898923,1036.83,460.41,C11590610,54273.69,54850.11,0,0
351,CASH_OUT,2359.29,C48285503,2490.36,131.07,C65869014,36888.54,39247.83,0,0
351,CASH_OUT,6512.01,C38553319,14229.12,7717.11,C33315234,11702.56,18214.57,0,0
352,PAYMENT,3250.0,C64266464,432613.31,429363.31,C45772648,0.0,0.0,0,0
352,CASH_OUT,2849.42,C29270557,3089.01,239.59,C30854365,59141.24,61990.66,0,0
352,PAYMENT,4288.77,C66240084,333090.58,328801.81,C38956527,0.0,0.0,0,0
352,CASH_OUT,1216.12,C31203129,1810.47,594.35,C82764376,66837.51,68053.63,0,0
352,PAYMENT,2498.53,C52431444,323584.8,321086.27,M50162553,0.0,0.0,0,0
352,CASH_OUT,7307.56,C19832887,11643.27,4335.71,C42900372,76394.56,83702.12,0,0
352,TRANSFER,15225.51,C97775215,18696.83,3471.32,M95590648,132985.82,148211.33,0,0
352,TRANSFER,1011514.2,C59470729,980987.93,0.0,C54927535,72385.14,0.0,1,1
352,PAYMENT,1512.27,C15858241,425963.96,424451.69,C94365330,0.0,0.0,0,0
352,CASH_IN,1909.68,C84752529,4101.6,2191.92,C82144402,85166.77,87076.45,0,0
352,TRANSFER,13550.35,C98588154,16161.46,2611.11,C67610401,128830.88,142381.23,0,0
352,TRANSFER,22350.86,C48250360,86034.5,63683.64,C52279780,35406.26,57757.12,0,0
352,CASH_OUT,350.33,C24282218,708.62,358.29,C74279671,91169.65,91519.98,0,0
352,CASH_IN,7029.75,C38754377,12266.77,5237.02,C11082139,15365.37,22395.12,0,0
353,DEBIT,5316.25,C84903294,9751.67,4435.42,C58255231,49950.35,55266.6,0,0
353,DEBIT,646.07,C56138336,1800.76,1154.69,C18557710,10398.12,11044.19,0,0
353,PAYMENT,3146.31,C69287967,266357.47,263211.16,M61559717,0.0,0.0,0,0
353,PAYMENT,132.21,C72409658,269542.4,269410.19,C84892608,0.0,0.0,0,0
353,CASH_OUT,9073.8,C79340535,22685.89,13612.09,C56676884,83717.17,92790.97,0,0
353,PAYMENT,2899.78,C53455870,23204.96,20305.18,M54012664,0.0,0.0,0,0
353,CASH_OUT,3720.71,C84597009,7459.85,3739.14,M77353073,93243.79,96964.5,0,0
353,CASH_OUT,2767.17,C86320155,4120.6,1353.43,C25328557,31367.84,34135.01,0,0
353,PAYMENT,512.9,C98986321,368900.98,368388.08,C68315400,0.0,0.0,0,0
353,TRANSFER,9194.3,C47080140,35280.32,26086.02,C86868379,80459.86,89654.16,0,0
353,CASH_OUT,7885.55,C62274692,17281.87,9396.32,C42813517,72422.05,80307.6,0,0
353,CASH_OUT,7638.52,C45810056,9346.39,1707.87,C19801857,14090.94,21729.46,0,0
353,PAYMENT,87.04,C67611469,404714.33,404627.29,C60622842,0.0,0.0,0,0
354,DEBIT,442.81,C50603163,614.01,171.2,M92467167,1710.77,2153.58,0,0
354,PAYMENT,1792.73,C19863756,24645.12,22852.39,M68065043,0.0,0.0,0,0
354,TRANSFER,25180.11,C44999379,41569.2,16389.09,C90050918,194543.47,219723.58,0,0
354,PAYMENT,27.91,C67062156,243827.58,243799.67,C52211967,0.0,0.0,0,0
354,PAYMENT,1304.39,C11835355,440227.31,438922.92,C39396392,0.0,0.0,0,0
354,TRANSFER,9285.33,C33581357,12402.88,3117.55,C51380361,94740.83,104026.16,0,0
354,DEBIT,12229.73,C49613214,15982.4,3752.67,C16249441,76035.14,88264.87,0,0
354,PAYMENT,940.24,C74855088,297842.61,296902.37,C28972822,0.0,0.0,0,0
354,TRANSFER,35837.65,C46578001,92480.41,56642.76,C20482769,130685.85,166523.5,0,0
354,CASH_IN,1392.06,C71934487,1946.55,554.49,C58376818,73535.59,74927.65,0,0
354,CASH_OUT,2424.33,C22981052,4518.91,2094.58,M26821075,40982.13,43406.46,0,0
354,PAYMENT,23.94,C46677730,373072.77,373048.83,C56135950,0.0,0.0,0,0
354,TRANSFER,8141.02,C63516659,16636.23,8495.21,M51137177,40144.99,48286.01,0,0
354,PAYMENT,1751.98,C88339168,169656.96,167904.98,C74321792,0.0,0.0,0,0
355,PAYMENT,1241.11,C89212676,95898.93,94657.82,C44537812,0.0,0.0,0,0
355,PAYMENT,284.32,C36998038,162239.21,161954.89,M67192331,0.0,0.0,0,0
355,TRANSFER,3271.86,C52339391,5923.57,2651.71,C69920305,177372.89,180644.75,0,0
355,TRANSFER,2760.16,C68716573,2775.98,15.82,M96075494,71700.33,74460.49,0,0
355,TRANSFER,2154.85,C75802771,7600.92,5446.07,M51295819,123572.94,125727.79,0,0
355,CASH_OUT,7060.85,C42691263,15695.77,8634.92,C17385816,5964.13,13024.98,0,0
355,PAYMENT,956.11,C51098277,349358.22,348402.11,C95004924,0.0,0.0,0,0
355,PAYMENT,1377.64,C37415205,229779.54,228401.9,C50790016,0.0,0.0,0,0
355,PAYMENT,1134.97,C91378577,123544.68,122409.71,C85579195,0.0,0.0,0,0
355,TRANSFER,31080.34,C47463522,123663.4,92583.06,M77353073,42155.02,73235.36,0,0
355,TRANSFER,10595.98,C98842638,22845.92,12249.94,C32442197,158131.15,168727.13,0,0
355,TRANSFER,35829.9,C82884346,87817.53,51987.63,M44419327,180125.53,215955.43,0,0
355,CASH_OUT,1730.2,C53507489,2124.84,394.64,C43782566,63110.6,64840.8,0,0
356,CASH_OUT,2881.66,C76481885,7648.8,4767.14,C85920407,40249.05,43130.71,0,0
356,CASH_OUT,8704.87,C42655866,16261.63,7556.76,C85693188,30470.28,39175.15,0,0
356,PAYMENT,1821.68,C19673809,2408.6,586.92,M16792127,0.0,0.0,0,0
356,PAYMENT,539.65,C45351479,79216.17,78676.52,M43087238,0.0,0.0,0,0
356,PAYMENT,1949.58,C48658617,80111.94,78162.36,C45292504,0.0,0.0,0,0
356,PAYMENT,11.36,C39801436,359014.34,359002.98,M81826922,0.0,0.0,0,0
356,CASH_OUT,988.79,C78159587,2668.05,1679.26,M29282885,73108.98,74097.77,0,0
356,PAYMENT,416.76,C13176186,449060.33,448643.57,C60527631,0.0,0.0,0,0
356,TRANSFER,7853.02,C96924061,28022.83,20169.81,C90531692,106142.64,113995.66,0,0
356,PAYMENT,5298.78,C13619375,469072.0,463773.22,C27810664,0.0,0.0,0,0
356,CASH_OUT,2001.85,C45896226,3627.59,1625.74,C10091737,89565.31,91567.16,0,0
356,PAYMENT,902.79,C71045700,49296.02,48393.23,C16135823,0.0,0.0,0,0
356,CASH_OUT,841.31,C95899313,2058.44,1217.13,C34060788,82552.18,83393.49,0,0
357,PAYMENT,2953.12,C96637649,318132.42,315179.3,M15684813,0.0,0.0,0,0
357,PAYMENT,727.53,C99686286,262278.04,261550.51,C70272714,0.0,0.0,0,0
357,DEBIT,5490.56,C21370793,14420.61,8930.05,C37775381,24736.23,30226.79,0,0
357,PAYMENT,1736.59,C77187530,65462.96,63726.37,C17195581,0.0,0.0,0,0
357,PAYMENT,2005.68,C58970845,478348.2,476342.52,C38375916,0.0,0.0,0,0
357,TRANSFER,20231.45,C35556386,62401.49,42170.04,C23111164,71116.31,91347.76,0,0
357,CASH_IN,13054.18,C63124147,28185.42,15131.24,C81057233,53324.1,66378.28,0,0
357,CASH_IN,3638.94,C99038359,8680.9,5041.96,C77996397,34994.35,38633.29,0,0
357,TRANSFER,7606.65,C98269682,7986.29,379.64,M92071195,143521.91,151128.56,0,0
357,CASH_OUT,10820.73,C67594492,18976.76,8156.03,M28761086,69593.12,80413.85,0,0
357,PAYMENT,3765.09,C48530827,267865.56,264100.47,C57268285,0.0,0.0,0,0
357,CASH_OUT,19332.0,C51395350,33015.26,13683.26,M29834119,82943.3,102275.3,0,0
357,DEBIT,1692.09,C17869910,3208.94,1516.85,C42301683,30804.79,32496.88,0,0
357,PAYMENT,188.58,C26297533,283621.19,283432.61,C35093324,0.0,0.0,0,0
358,PAYMENT,1438.59,C94790150,173027.44,171588.85,M94457912,0.0,0.0,0,0
358,CASH_OUT,11525.58,C39920292,21556.41,10030.83,C71453007,63646.19,75171.77,0,0
358,CASH_OUT,78.24,C51395350,216.97,138.73,C38375916,57933.16,58011.4,0,0
358,PAYMENT,167.58,C22097496,223635.8,223468.22,M87030477,0.0,0.0,0,0
358,TRANSFER,8450.23,C73280554,24100.29,15650.06,C45966597,85187.22,93637.45,0,0
358,PAYMENT,652.67,C61410126,382705.98,382053.31,M34422678,0.0,0.0,0,0
358,PAYMENT,1572.23,C93176117,199385.93,197813.7,C28830282,0.0,0.0,0,0
358,TRANSFER,1178224.13,C45503389,1211971.02,0.0,C13296743,49803.05,0.0,1,1
358,TRANSFER,6796.93,C96347724,12592.54,5795.61,C75718640,55884.12,62681.05,0,0
358,CASH_IN,1258.67,C28099607,1745.88,487.21,C71453148,60826.26,62084.93,0,0
358,TRANSFER,16082.46,C45843681,35909.89,19827.43,C18359464,49263.84,65346.3,0,0
358,CASH_OUT,13276.85,C91846696,30003.39,16726.54,C28783850,20625.79,33902.64,0,0
358,TRANSFER,7576.2,C92352411,19695.5,12119.3,C41119124,199451.06,207027.26,0,0
359,PAYMENT,1418.57,C31361812,292971.39,291552.82,C25567455,0.0,0.0,0,0
359,PAYMENT,272.08,C35808537,146427.85,146155.77,C95726382,0.0,0.0,0,0
359,TRANSFER,9219.4,C85329037,27553.5,18334.1,C94226031,103439.16,112658.56,0,0
359,PAYMENT,1807.06,C75876924,6936.56,5129.5,C72014395,0.0,0.0,0,0
359,CASH_OUT,1097.54,C46670512,3045.96,1948.42,M42507072,3139.9,4237.44,0,0
359,TRANSFER,15389.44,C99115205,17193.91,1804.47,M22976369,80642.74,96032.18,0,0
359,TRANSFER,6140.03,C97219599,6473.03,333.0,C57242616,109328.48,115468.51,0,0
359,PAYMENT,1423.93,C40150759,417114.78,415690.85,C50645509,0.0,0.0,0,0
359,CASH_IN,5619.82,C42594692,6792.95,1173.13,C63450811,22143.95,27763.77,0,0
359,PAYMENT,936.18,C75491202,270732.74,269796.56,C26301180,0.0,0.0,0,0
359,DEBIT,546.13,C52501540,1501.79,955.66,M47447604,80449.79,80995.92,0,0
359,CASH_IN,14936.46,C28213276,24051.32,9114.86,C23721268,81480.35,96416.81,0,0
359,PAYMENT,4073.88,C45570755,310189.48,306115.6,M28012011,0.0,0.0,0,0
359,TRANSFER,22449.47,C34215035,80006.12,57556.65,C43077929,198973.85,221423.32,0,0
360,TRANSFER,7076.16,C20779739,25449.28,18373.12,C65878146,3899.21,10975.37,0,0
360,CASH_OUT,7496.67,C90092958,13052.57,5555.9,C33535297,1272.54,8769.21,0,0
360,PAYMENT,1358.99,C24942603,24870.28,23511.29,M95623471,0.0,0.0,0,0
360,PAYMENT,646.86,C30452412,196407.91,195761.05,C96110892,0.0,0.0,0,0
360,PAYMENT,959.66,C70166480,52707.61,51747.95,C17882882,0.0,0.0,0,0
360,PAYMENT,180.36,C80794454,389720.03,389539.67,C63183031,0.0,0.0,0,0
360,PAYMENT,61.01,C60372847,103246.27,103185.26,C14325890,0.0,0.0,0,0
360,TRANSFER,37166.73,C73411827,80362.19,43195.46,C95851936,20321.19,57487.92,0,0
