case_id,amount,tx_velocity_1h,origin_balance_drain_ratio,urgency_signal,coercion_pressure_signal,authority_claim_signal,has_obfuscated_url,recipient_age_days,kyc_verified,is_masked_virtual_handle,connected_entities,elevated_risk_mule_hops,cluster_risk_score,story_mismatch_detected,is_fraud
SYN-ADV-02510,384.25,1,0.19,0,0,0,0,2194,1,0,2,0,11.6,0,0
SYN-ADV-02511,22317.18,3,0.12,0,0,0,0,183,1,0,7,0,20.4,0,0
SYN-ADV-02512,50.0,2,0.49,1,1,1,0,12,1,1,9,3,86.7,1,1
SYN-ADV-02513,15.98,2,0.17,0,0,0,0,1033,1,0,2,0,12.5,0,0
SYN-ADV-02514,6492.32,3,0.35,0,0,0,0,26,0,1,9,1,87.3,0,1
SYN-ADV-02515,25.0,1,0.09,1,1,0,1,12,0,1,1,0,26.1,1,1
SYN-ADV-02516,6288.69,2,0.22,0,0,0,0,643,1,0,8,0,23.4,0,0
SYN-ADV-02517,934.63,2,0.09,0,0,0,0,519,1,0,1,0,3.8,0,0
SYN-ADV-02518,162.7,2,0.18,0,0,0,0,1338,1,0,1,0,12.5,0,0
SYN-ADV-02519,3817.53,1,0.16,0,0,0,0,724,1,0,1,0,10.8,0,0
SYN-ADV-02520,531.83,2,0.13,0,0,0,0,362,1,0,1,0,13.7,0,0
SYN-ADV-02521,4500.0,5,0.52,0,1,1,1,18,0,1,10,2,86.0,1,1
SYN-ADV-02522,3601.05,2,0.07,0,0,0,0,872,1,0,1,0,5.2,0,0
SYN-ADV-02523,956.88,1,0.1,0,0,0,0,1819,1,0,2,0,7.6,0,0
SYN-ADV-02524,30728.0,3,0.34,0,0,0,0,292,1,0,9,0,30.7,0,0
SYN-ADV-02525,1017.0,1,0.08,0,0,0,0,472,1,0,2,0,11.6,0,0
SYN-ADV-02526,1377.9,2,0.08,0,0,0,0,846,1,0,1,0,8.3,0,0
SYN-ADV-02527,4283.88,2,0.21,0,0,0,0,182,1,1,3,0,12.1,1,0
SYN-ADV-02528,13656.44,4,0.32,0,0,0,0,393,1,0,7,0,41.8,0,0
SYN-ADV-02529,2651.5,2,0.18,0,0,0,0,1835,1,0,2,0,3.8,0,0
SYN-ADV-02530,61.41,1,0.12,0,0,0,0,1431,1,0,2,0,11.8,0,0
SYN-ADV-02531,639.21,1,0.06,0,0,0,0,1679,1,0,2,0,6.9,0,0
SYN-ADV-02532,1447.27,1,0.08,0,0,0,0,2175,1,0,2,0,9.5,0,0
SYN-ADV-02533,3052.21,2,0.08,0,0,1,0,68,0,1,6,1,66.5,0,1
SYN-ADV-02534,2107.43,3,0.28,1,0,1,0,806,1,0,7,0,60.1,1,1
SYN-ADV-02535,68.3,2,0.19,0,0,0,0,551,1,0,2,0,4.7,0,0
SYN-ADV-02536,5506.32,1,0.26,1,1,1,1,2338,1,0,3,1,61.5,1,1
SYN-ADV-02537,28258.57,4,0.43,1,1,1,0,808,1,0,6,1,64.6,1,1
SYN-ADV-02538,29213.96,4,0.16,0,0,0,0,1126,1,0,5,0,30.4,0,0
SYN-ADV-02539,50.0,2,0.4,1,1,1,1,30,0,1,10,1,86.9,0,1
SYN-ADV-02540,500.0,7,0.17,1,1,1,1,6,0,1,7,1,74.1,1,1
SYN-ADV-02541,421.69,1,0.05,0,0,0,0,2327,1,0,1,0,3.7,0,0
SYN-ADV-02542,1949.29,2,0.02,0,0,0,0,1508,1,0,1,0,13.3,0,0
SYN-ADV-02543,1420.96,1,0.14,0,0,0,0,393,1,0,2,0,6.9,0,0
SYN-ADV-02544,300.83,1,0.19,0,0,0,0,389,1,0,1,0,3.5,0,0
SYN-ADV-02545,24737.05,2,0.25,1,1,1,1,1475,1,0,3,0,49.7,1,1
SYN-ADV-02546,2190.94,2,0.25,0,0,0,1,33,0,1,6,3,75.2,0,1
SYN-ADV-02547,1500.0,1,0.09,1,1,1,0,6,0,1,1,0,16.2,1,1
SYN-ADV-02548,2237.7,2,0.13,0,0,0,0,1193,1,0,2,0,10.6,0,0
SYN-ADV-02549,1711.98,2,0.04,0,0,0,0,2132,1,0,1,0,6.6,0,0
SYN-ADV-02550,12369.21,3,0.65,0,0,0,0,78,1,0,3,0,31.1,0,0
SYN-ADV-02551,2159.67,3,0.2,0,0,0,0,48,0,1,6,1,70.7,0,1
SYN-ADV-02552,44.01,1,0.06,0,0,0,0,2008,1,0,2,0,14.0,0,0
SYN-ADV-02553,25889.57,4,0.17,0,0,0,0,393,1,0,9,0,36.3,0,0
SYN-ADV-02554,2254.11,2,0.03,0,0,0,0,1588,1,0,1,0,4.0,0,0
SYN-ADV-02555,4500.0,5,0.79,1,1,1,1,17,0,1,11,2,88.4,1,1
SYN-ADV-02556,500.0,3,0.81,1,1,1,1,24,0,1,6,4,88.1,1,1
SYN-ADV-02557,4900.35,1,0.13,0,0,0,0,516,1,0,2,0,3.3,0,0
SYN-ADV-02558,58904.87,2,0.29,0,0,1,0,281,1,0,2,0,10.5,0,0
SYN-ADV-02559,2021.79,2,0.18,0,0,0,0,426,1,1,2,0,19.1,0,0
SYN-ADV-02560,1433.05,1,0.12,0,0,0,0,773,1,0,2,0,11.5,0,0
SYN-ADV-02561,14425.97,2,0.64,1,1,0,0,271,1,0,3,0,24.1,0,0
SYN-ADV-02562,2841.89,1,0.08,0,0,0,0,1414,1,0,2,0,11.8,0,0
SYN-ADV-02563,8846.26,1,0.23,0,0,0,0,84,1,1,6,1,70.0,0,1
SYN-ADV-02564,10.0,1,0.2,1,1,1,1,5,0,1,1,0,24.2,1,1
SYN-ADV-02565,511.13,1,0.09,0,0,0,0,1118,1,0,1,0,6.3,0,0
SYN-ADV-02566,357.74,2,0.04,0,0,0,0,209,1,0,2,0,22.4,0,0
SYN-ADV-02567,1903.44,2,0.15,0,0,0,0,338,1,0,1,0,4.5,0,0
SYN-ADV-02568,100.0,1,0.05,1,1,1,0,11,0,1,1,0,16.8,1,1
SYN-ADV-02569,100.0,1,0.03,1,1,1,0,1,0,1,1,0,11.8,1,1
SYN-ADV-02570,697.9,1,0.24,0,0,0,0,326,1,0,2,0,32.1,1,0
SYN-ADV-02571,638.21,1,0.18,0,0,0,0,358,1,0,1,0,8.9,0,0
SYN-ADV-02572,892.24,2,0.17,0,0,0,0,687,1,0,2,0,13.9,0,0
SYN-ADV-02573,645.99,1,0.18,0,0,0,0,362,1,0,1,0,5.8,0,0
SYN-ADV-02574,11163.4,1,0.13,0,0,0,0,48,0,0,4,1,72.3,1,1
SYN-ADV-02575,4500.0,6,0.84,1,1,0,1,20,0,1,12,1,90.8,1,1
SYN-ADV-02576,3974.83,1,0.05,0,0,0,0,753,1,0,1,0,9.6,0,0
SYN-ADV-02577,160.36,1,0.2,0,0,0,0,1442,1,0,2,0,10.7,0,0
SYN-ADV-02578,25000.0,6,0.7,1,1,1,1,30,0,1,12,1,89.0,1,1
SYN-ADV-02579,43114.95,4,0.45,1,0,0,0,167,1,0,2,0,10.8,0,0
SYN-ADV-02580,5181.61,1,0.13,0,0,0,0,1752,1,0,1,0,12.2,0,0
SYN-ADV-02581,1059.28,1,0.06,0,0,0,0,821,1,0,1,0,6.5,0,0
SYN-ADV-02582,970.04,1,0.14,0,0,0,0,537,1,0,2,0,4.8,0,0
SYN-ADV-02583,1500.0,1,0.19,1,1,1,0,6,0,1,1,0,14.2,1,1
SYN-ADV-02584,18647.56,3,0.37,0,0,0,0,182,1,0,6,0,37.7,0,0
SYN-ADV-02585,10.0,1,0.19,1,1,1,1,9,0,1,1,0,32.9,1,1
SYN-ADV-02586,27586.12,3,0.64,1,1,0,0,219,1,0,3,0,30.7,0,0
SYN-ADV-02587,7002.0,2,0.28,0,0,1,1,33,0,0,7,1,74.0,1,1
SYN-ADV-02588,15665.54,2,0.18,0,0,0,0,1074,1,0,5,0,33.3,0,0
SYN-ADV-02589,25.35,1,0.07,0,0,0,0,1324,1,0,1,0,12.9,0,0
SYN-ADV-02590,4500.0,6,0.59,0,0,1,0,19,0,1,5,1,93.3,0,1
SYN-ADV-02591,48319.63,2,0.52,0,0,1,0,114,1,0,2,0,20.4,1,0
SYN-ADV-02592,787.27,1,0.03,0,0,0,0,860,1,0,1,0,5.0,0,0
SYN-ADV-02593,8381.89,4,0.15,0,0,0,0,193,1,0,9,0,27.8,0,0
SYN-ADV-02594,7555.2,2,0.21,0,0,0,0,800,1,0,9,0,36.7,0,0
SYN-ADV-02595,1706.8,2,0.08,0,0,0,0,67,0,1,6,1,81.2,0,1
SYN-ADV-02596,7376.1,4,0.33,0,0,0,0,129,1,0,4,0,23.0,0,0
SYN-ADV-02597,4500.0,4,0.19,1,1,0,1,4,0,1,8,1,74.8,1,1
SYN-ADV-02598,321.17,1,0.18,0,0,0,0,619,1,0,2,0,13.8,0,0
SYN-ADV-02599,858.07,2,0.06,0,0,0,0,516,1,0,2,0,13.3,0,0
SYN-ADV-02600,710.84,3,0.28,0,0,1,0,46,0,1,7,2,81.9,1,1
SYN-ADV-02601,19022.89,3,0.26,1,0,0,0,57,1,0,2,0,20.2,0,0
SYN-ADV-02602,7847.04,2,0.52,1,0,1,0,1190,1,0,6,1,45.4,0,1
SYN-ADV-02603,1033.33,2,0.18,0,0,0,0,1724,1,0,2,0,11.1,0,0
SYN-ADV-02604,500.0,3,0.53,1,1,1,1,23,0,1,7,4,72.3,1,1
SYN-ADV-02605,15922.84,4,0.26,1,1,1,1,1517,1,0,5,1,57.4,0,1
SYN-ADV-02606,284.42,1,0.07,0,0,0,0,439,1,0,1,0,6.7,0,0
SYN-ADV-02607,1201.79,2,0.05,0,0,0,0,1832,1,0,1,0,10.3,0,0
SYN-ADV-02608,1619.65,2,0.13,0,0,0,0,285,0,1,2,0,25.8,0,0
SYN-ADV-02609,50.0,4,0.23,1,1,1,1,25,0,1,10,3,77.4,1,1
SYN-ADV-02610,31210.25,4,0.38,1,0,0,0,241,1,0,3,0,22.4,0,0
SYN-ADV-02611,25.0,1,0.08,1,0,1,0,10,0,1,1,0,29.9,1,1
SYN-ADV-02612,7081.05,1,0.33,0,0,0,1,78,1,1,7,1,66.1,1,1
SYN-ADV-02613,53408.07,5,0.32,0,0,1,0,125,1,0,3,0,30.9,0,0
SYN-ADV-02614,7115.42,2,0.41,1,0,0,0,228,1,0,4,0,13.9,0,0
SYN-ADV-02615,17932.27,2,0.22,0,0,0,0,1189,1,0,6,0,42.9,0,0
SYN-ADV-02616,608.56,1,0.03,0,0,0,0,1144,1,0,1,0,8.5,0,0
SYN-ADV-02617,2642.81,2,0.01,0,0,0,0,819,1,0,1,0,7.4,0,0
SYN-ADV-02618,4084.34,4,0.17,0,0,0,0,429,1,0,6,0,30.5,0,0
SYN-ADV-02619,25000.0,5,0.16,1,1,1,0,23,0,1,7,2,90.5,1,1
SYN-ADV-02620,27461.84,5,0.28,1,0,0,0,46,1,0,4,0,31.9,0,0
SYN-ADV-02621,1520.47,3,0.48,0,1,1,0,2033,1,0,6,1,68.5,0,1
SYN-ADV-02622,4500.0,4,0.43,1,1,1,0,22,0,1,8,1,92.2,1,1
SYN-ADV-02623,2253.96,2,0.18,0,0,0,0,204,1,1,3,0,28.9,0,0
SYN-ADV-02624,10.0,8,0.53,1,1,1,1,4,0,1,5,2,74.9,1,1
SYN-ADV-02625,4500.0,7,0.51,0,1,1,1,16,0,1,7,2,87.0,1,1
SYN-ADV-02626,17424.99,3,0.4,1,0,0,0,233,1,0,3,0,11.8,0,0
SYN-ADV-02627,100.0,1,0.05,1,0,1,0,13,0,1,1,0,32.7,1,1
SYN-ADV-02628,1627.57,1,0.18,0,0,0,0,499,1,0,1,0,3.9,0,0
SYN-ADV-02629,178.49,2,0.08,0,0,0,0,1054,1,0,1,0,14.6,0,0
SYN-ADV-02630,1273.91,2,0.03,0,0,0,0,1026,1,0,2,0,7.4,0,0
SYN-ADV-02631,4193.59,2,0.18,0,0,0,0,2345,1,0,1,0,2.5,0,0
SYN-ADV-02632,16633.91,2,0.25,0,0,1,0,55,0,1,6,1,74.9,0,1
SYN-ADV-02633,5261.08,2,0.02,0,0,0,0,791,1,0,2,0,4.4,0,0
SYN-ADV-02634,42523.42,2,0.58,0,1,0,0,1343,1,0,6,1,74.3,1,1
SYN-ADV-02635,92.49,2,0.12,0,0,0,0,854,1,0,1,0,5.6,0,0
SYN-ADV-02636,1781.54,2,0.14,0,0,0,0,692,1,0,1,0,6.0,0,0
SYN-ADV-02637,400.29,2,0.01,0,0,0,0,1892,1,0,1,0,14.6,0,0
SYN-ADV-02638,35646.2,4,0.59,1,0,0,0,109,1,0,3,0,25.6,1,0
SYN-ADV-02639,1307.82,2,0.14,0,0,0,0,2005,1,0,1,0,5.3,0,0
SYN-ADV-02640,2617.1,1,0.02,0,0,0,0,651,1,0,2,0,7.7,0,0
SYN-ADV-02641,14565.56,2,0.16,0,0,0,0,986,1,0,6,0,28.2,0,0
SYN-ADV-02642,663.07,1,0.06,0,0,0,0,1612,1,0,2,0,11.4,0,0
SYN-ADV-02643,2472.64,1,0.08,0,0,0,0,2328,1,0,2,0,11.1,0,0
SYN-ADV-02644,10.0,3,0.27,1,1,1,1,29,1,0,7,2,76.2,1,1
SYN-ADV-02645,147.74,1,0.19,0,0,0,0,1304,1,0,2,0,2.8,0,0
SYN-ADV-02646,1002.05,2,0.09,0,0,0,0,2023,1,0,1,0,7.1,0,0
SYN-ADV-02647,9640.57,2,0.35,0,0,0,0,982,1,0,9,0,31.9,0,0
SYN-ADV-02648,10.0,3,0.76,1,1,0,1,26,0,1,9,2,80.5,1,1
SYN-ADV-02649,2493.56,1,0.05,0,0,0,0,1070,1,0,2,0,13.0,0,0
SYN-ADV-02650,14883.33,4,0.15,0,0,0,0,1180,1,0,9,0,36.9,0,0
SYN-ADV-02651,936.85,1,0.14,0,0,0,0,1761,1,0,1,0,13.1,0,0
SYN-ADV-02652,4059.66,2,0.13,0,0,0,0,1371,1,0,2,0,13.4,0,0
SYN-ADV-02653,4086.47,1,0.12,0,0,0,0,1717,1,0,2,0,5.6,0,0
SYN-ADV-02654,9159.89,3,0.31,1,0,1,0,155,1,0,4,0,31.3,0,0
SYN-ADV-02655,40603.11,3,0.33,1,0,1,0,2150,1,0,3,1,46.5,0,1
SYN-ADV-02656,983.24,1,0.06,0,0,0,0,479,1,0,1,0,5.7,0,0
SYN-ADV-02657,4278.54,4,0.32,1,1,1,1,1769,1,0,3,1,64.4,1,1
SYN-ADV-02658,1617.46,2,0.11,0,0,0,0,1007,1,0,1,0,10.1,0,0
SYN-ADV-02659,3503.87,2,0.2,0,0,0,1,24,0,0,8,2,65.8,0,1
SYN-ADV-02660,17381.42,5,0.57,1,0,0,0,149,1,0,2,0,19.6,1,0
SYN-ADV-02661,826.07,2,0.09,0,0,0,0,2319,1,0,2,0,3.5,0,0
SYN-ADV-02662,1438.2,2,0.17,0,0,0,0,1778,1,0,2,0,6.6,0,0
SYN-ADV-02663,2702.32,1,0.06,0,0,0,0,63,1,1,3,0,34.5,0,0
SYN-ADV-02664,21590.35,3,0.35,1,1,1,0,212,1,0,2,0,22.0,0,0
SYN-ADV-02665,671.98,1,0.12,0,0,0,0,2285,1,0,1,0,5.7,0,0
SYN-ADV-02666,57756.65,2,0.44,1,0,0,0,79,1,0,4,0,27.9,0,0
SYN-ADV-02667,2705.44,2,0.12,0,0,0,0,1052,1,0,1,0,12.6,0,0
SYN-ADV-02668,2709.95,4,0.2,0,0,0,0,341,1,0,8,0,25.0,0,0
SYN-ADV-02669,39399.8,3,0.35,1,0,0,0,76,1,0,2,0,29.2,0,0
SYN-ADV-02670,6132.55,2,0.15,1,0,0,1,1855,1,0,6,1,66.7,1,1
SYN-ADV-02671,182.86,1,0.12,0,0,0,0,883,1,0,2,0,12.3,0,0
SYN-ADV-02672,814.54,1,0.03,0,0,0,0,2253,1,0,2,0,3.8,0,0
SYN-ADV-02673,1500.0,1,0.13,0,1,1,1,8,0,1,1,0,32.7,1,1
SYN-ADV-02674,25.0,1,0.15,1,1,1,1,15,0,1,1,0,26.9,1,1
SYN-ADV-02675,769.43,2,0.17,0,0,0,0,2031,1,0,2,0,3.2,0,0
SYN-ADV-02676,270.85,2,0.19,0,0,0,0,2144,1,0,1,0,6.9,0,0
SYN-ADV-02677,16621.33,3,0.22,0,0,0,0,646,1,0,8,0,28.3,0,0
SYN-ADV-02678,829.98,2,0.11,0,0,0,0,1160,1,0,1,0,5.7,0,0
SYN-ADV-02679,10.0,6,0.64,1,0,0,0,24,0,1,8,4,85.7,0,1
SYN-ADV-02680,3457.11,1,0.22,0,0,0,1,89,0,1,6,3,71.5,1,1
SYN-ADV-02681,1062.02,1,0.07,0,0,0,0,668,1,0,1,0,13.8,0,0
SYN-ADV-02682,64617.73,2,0.27,1,0,1,0,49,1,0,2,0,13.0,0,0
SYN-ADV-02683,1202.89,2,0.21,0,0,0,0,202,1,0,2,0,17.7,1,0
SYN-ADV-02684,3274.73,1,0.08,0,0,0,0,565,1,0,1,0,3.4,0,0
SYN-ADV-02685,2465.57,1,0.21,0,0,0,0,226,1,0,3,0,37.6,0,0
SYN-ADV-02686,4235.98,1,0.29,0,0,1,1,73,0,0,7,2,73.4,0,1
SYN-ADV-02687,1500.0,1,0.11,1,0,0,0,8,0,1,1,0,26.7,1,1
SYN-ADV-02688,2995.64,2,0.16,1,1,1,0,2317,1,0,3,1,62.7,1,1
SYN-ADV-02689,9275.32,2,0.25,0,0,0,0,297,1,0,8,0,46.7,0,0
SYN-ADV-02690,3980.37,2,0.59,1,1,0,1,1925,1,0,4,0,47.7,1,1
SYN-ADV-02691,52146.63,3,0.28,1,1,1,0,203,0,0,4,0,31.3,1,0
SYN-ADV-02692,1987.34,1,0.07,0,0,0,0,1341,1,0,1,0,6.4,0,0
SYN-ADV-02693,22004.44,2,0.29,0,0,0,0,231,1,0,9,0,40.7,0,0
SYN-ADV-02694,500.0,7,0.27,1,1,1,1,8,0,1,6,2,93.7,1,1
SYN-ADV-02695,4670.34,4,0.19,0,0,0,0,649,1,0,7,0,41.5,0,0
SYN-ADV-02696,2808.27,2,0.18,0,0,0,0,1102,1,0,1,0,14.9,0,0
SYN-ADV-02697,729.73,1,0.02,0,0,0,0,1628,1,0,1,0,10.8,0,0
SYN-ADV-02698,240.16,2,0.13,0,0,0,0,133,1,0,3,0,37.4,1,0
SYN-ADV-02699,2803.89,1,0.15,0,0,0,0,773,1,0,2,0,9.9,0,0
SYN-ADV-02700,1097.61,2,0.15,0,0,0,0,1658,1,0,1,0,11.8,0,0
SYN-ADV-02701,4500.0,5,0.46,1,1,1,0,7,0,1,8,4,92.4,1,1
SYN-ADV-02702,58184.11,4,0.26,1,0,0,0,127,1,0,3,0,13.8,1,0
SYN-ADV-02703,75.09,2,0.09,0,0,0,0,2308,1,0,1,0,9.4,0,0
SYN-ADV-02704,24.6,2,0.13,0,0,0,0,550,1,0,2,0,14.9,0,0
SYN-ADV-02705,1098.85,1,0.13,0,0,0,0,327,1,0,2,0,15.5,0,0
SYN-ADV-02706,2431.3,2,0.09,0,0,0,0,338,1,0,2,0,26.3,1,0
SYN-ADV-02707,1969.98,1,0.07,0,0,0,0,496,1,0,2,0,3.6,0,0
SYN-ADV-02708,1682.97,2,0.07,0,0,0,0,971,1,0,1,0,14.4,0,0
SYN-ADV-02709,11931.5,2,0.31,0,0,0,1,78,0,1,6,3,74.9,1,1
SYN-ADV-02710,2308.85,1,0.01,0,0,0,0,952,1,0,2,0,5.5,0,0
SYN-ADV-02711,6973.45,1,0.11,0,0,0,0,2031,1,0,2,0,6.5,0,0
SYN-ADV-02712,1402.73,1,0.13,0,0,0,0,268,1,0,1,0,9.7,0,0
SYN-ADV-02713,10.0,1,0.15,1,1,1,0,14,0,1,1,0,25.6,1,1
SYN-ADV-02714,10.0,1,0.09,1,1,0,1,14,0,1,1,0,14.7,1,1
SYN-ADV-02715,4198.8,1,0.08,0,0,0,0,371,1,0,1,0,12.2,0,0
SYN-ADV-02716,1477.28,1,0.01,0,0,0,0,757,1,0,2,0,12.2,0,0
SYN-ADV-02717,565.56,2,0.04,0,0,0,0,2048,1,0,2,0,5.1,0,0
SYN-ADV-02718,824.85,2,0.2,0,0,0,0,1537,1,0,2,0,13.5,0,0
SYN-ADV-02719,296.19,2,0.07,0,0,0,0,1705,1,0,2,0,10.8,0,0
SYN-ADV-02720,2138.79,2,0.02,0,0,0,0,1758,1,0,2,0,12.3,0,0
SYN-ADV-02721,12377.69,3,0.17,0,0,0,0,518,1,0,5,0,27.9,0,0
SYN-ADV-02722,764.1,2,0.08,0,0,0,0,2305,1,0,1,0,10.7,0,0
SYN-ADV-02723,40.1,1,0.16,0,0,0,0,1136,1,0,2,0,10.5,0,0
SYN-ADV-02724,55398.48,5,0.58,1,0,0,0,205,1,0,2,0,28.9,0,0
SYN-ADV-02725,46961.99,2,0.62,0,0,1,0,254,1,0,4,0,22.3,0,0
SYN-ADV-02726,414.49,2,0.06,0,0,0,0,1963,1,0,2,0,13.3,0,0
SYN-ADV-02727,10.0,8,0.64,1,1,1,0,22,0,1,12,2,88.1,1,1
SYN-ADV-02728,11611.83,4,0.33,0,0,0,0,760,1,0,5,0,39.5,0,0
SYN-ADV-02729,4590.46,2,0.23,0,0,0,0,332,1,0,3,0,29.3,0,0
SYN-ADV-02730,25000.0,2,0.15,1,1,1,1,24,0,1,5,3,93.8,1,1
SYN-ADV-02731,25000.0,2,0.33,1,0,1,1,11,0,1,8,2,88.5,1,1
SYN-ADV-02732,13244.88,2,0.34,0,0,0,0,922,1,0,5,0,23.1,0,0
SYN-ADV-02733,2376.34,2,0.22,0,0,1,0,61,0,0,6,1,77.7,0,1
SYN-ADV-02734,75.28,1,0.16,0,0,0,0,1608,1,0,1,0,11.0,0,0
SYN-ADV-02735,44672.81,3,0.47,1,0,1,0,86,1,0,3,0,31.5,0,0
SYN-ADV-02736,58.61,1,0.12,0,0,0,0,1527,1,0,1,0,3.0,0,0
SYN-ADV-02737,78852.76,4,0.58,1,0,0,0,61,0,0,3,0,13.0,1,0
SYN-ADV-02738,2337.32,2,0.1,0,0,0,0,1213,1,0,2,0,5.3,0,0
SYN-ADV-02739,50.0,8,0.17,1,1,0,0,27,0,1,11,3,91.4,1,1
SYN-ADV-02740,1346.38,2,0.11,0,0,0,0,2293,1,0,2,0,7.1,0,0
SYN-ADV-02741,28532.48,1,0.34,1,1,1,1,2428,1,0,4,0,62.9,0,1
SYN-ADV-02742,2571.54,1,0.09,0,0,0,0,46,1,0,2,0,35.9,1,0
SYN-ADV-02743,497.87,2,0.09,0,0,0,0,609,1,0,1,0,14.4,0,0
SYN-ADV-02744,25.0,1,0.17,1,1,0,1,6,0,1,1,0,31.3,1,1
SYN-ADV-02745,50.0,2,0.21,1,1,1,1,24,0,1,8,1,77.4,1,1
SYN-ADV-02746,1981.21,2,0.13,0,0,0,0,340,1,1,3,0,19.6,1,0
SYN-ADV-02747,12756.09,1,0.38,0,1,1,0,1462,1,0,4,0,47.5,1,1
SYN-ADV-02748,92.85,1,0.14,0,0,0,0,2181,1,0,2,0,3.5,0,0
SYN-ADV-02749,2693.94,2,0.01,0,0,0,0,802,1,0,1,0,14.3,0,0
SYN-ADV-02750,22161.09,3,0.37,0,0,0,0,1162,1,0,7,0,42.6,0,0
SYN-ADV-02751,399.43,1,0.17,0,0,0,0,2285,1,0,1,0,12.9,0,0
SYN-ADV-02752,10859.87,3,0.08,0,0,1,0,39,1,1,4,3,77.6,1,1
SYN-ADV-02753,911.92,2,0.09,0,0,0,0,2086,1,0,2,0,12.1,0,0
SYN-ADV-02754,10.0,4,0.2,1,1,1,0,14,0,1,6,3,91.0,1,1
SYN-ADV-02755,548.88,1,0.05,0,0,0,1,58,0,1,8,2,77.8,1,1
SYN-ADV-02756,500.0,7,0.36,1,1,1,1,15,0,1,5,3,72.2,1,1
SYN-ADV-02757,11377.13,4,0.31,0,0,0,0,875,1,0,7,0,28.3,0,0
SYN-ADV-02758,50.0,3,0.69,1,1,1,1,20,0,1,6,1,91.2,1,1
SYN-ADV-02759,13715.55,1,0.2,1,1,1,0,1820,1,0,4,1,52.1,1,1
SYN-ADV-02760,625.6,1,0.14,0,0,0,0,514,1,0,2,0,8.8,0,0
SYN-ADV-02761,1147.34,2,0.05,0,0,0,0,237,1,0,1,0,9.0,0,0
SYN-ADV-02762,1287.93,1,0.13,0,0,0,0,2161,1,0,1,0,11.6,0,0
SYN-ADV-02763,17640.34,4,0.28,0,0,0,0,493,1,0,8,0,32.0,0,0
SYN-ADV-02764,10.0,1,0.01,1,1,1,0,8,0,1,1,0,32.8,1,1
SYN-ADV-02765,257.45,2,0.12,0,0,0,0,312,1,0,2,0,3.4,0,0
SYN-ADV-02766,10.0,6,0.38,1,0,1,1,11,0,1,9,3,81.2,1,1
SYN-ADV-02767,802.53,2,0.07,0,0,0,0,670,1,0,1,0,7.9,0,0
SYN-ADV-02768,23906.19,5,0.54,1,0,0,0,257,1,0,3,0,15.3,0,0
SYN-ADV-02769,4500.0,8,0.72,0,1,1,1,14,0,1,8,4,88.4,1,1
SYN-ADV-02770,50.0,3,0.62,0,1,1,1,5,0,1,11,2,82.9,1,1
SYN-ADV-02771,14413.27,1,0.18,1,0,0,1,2074,1,0,3,1,53.9,1,1
SYN-ADV-02772,84228.0,5,0.33,0,0,1,0,173,1,0,3,0,21.9,0,0
SYN-ADV-02773,1553.76,2,0.19,0,0,0,0,1086,1,0,2,0,9.2,0,0
SYN-ADV-02774,3273.47,1,0.01,0,0,0,0,1339,1,0,1,0,8.3,0,0
SYN-ADV-02775,23322.63,3,0.32,0,0,0,0,886,1,0,5,0,41.4,0,0
SYN-ADV-02776,407.03,1,0.15,0,0,0,0,793,1,0,1,0,10.6,0,0
SYN-ADV-02777,42174.33,4,0.3,1,1,0,1,2221,1,0,4,1,47.5,1,1
SYN-ADV-02778,50.0,4,0.46,1,1,1,1,21,0,0,5,4,79.4,1,1
SYN-ADV-02779,68204.69,4,0.58,1,0,0,0,74,1,0,2,0,12.3,1,0
SYN-ADV-02780,4672.31,2,0.29,0,0,0,0,22,0,1,4,1,75.0,1,1
SYN-ADV-02781,24753.12,4,0.19,0,0,0,0,1062,1,0,6,0,22.7,0,0
SYN-ADV-02782,269.97,1,0.04,0,0,0,0,2088,1,0,2,0,12.8,0,0
SYN-ADV-02783,19240.68,5,0.29,1,0,1,0,81,1,0,2,0,21.6,0,0
SYN-ADV-02784,1683.78,1,0.08,0,0,0,0,882,1,0,1,0,3.5,0,0
SYN-ADV-02785,10.0,5,0.16,0,1,1,0,6,0,1,8,4,92.3,1,1
SYN-ADV-02786,4500.0,6,0.75,1,1,1,1,25,0,1,12,2,85.2,1,1
SYN-ADV-02787,3927.32,1,0.1,0,0,0,0,245,0,0,2,0,29.7,0,0
SYN-ADV-02788,6702.84,1,0.04,0,0,0,0,1340,1,0,1,0,9.8,0,0
SYN-ADV-02789,6515.99,2,0.28,0,0,0,1,44,0,1,9,1,72.4,0,1
SYN-ADV-02790,100.0,1,0.17,1,0,0,1,12,0,1,1,0,34.8,1,1
SYN-ADV-02791,7985.81,5,0.34,1,0,1,0,151,1,0,4,0,15.5,0,0
SYN-ADV-02792,9572.91,2,0.28,0,0,0,0,188,1,0,8,0,36.7,0,0
SYN-ADV-02793,960.77,2,0.16,0,0,0,0,388,1,0,2,0,11.0,0,0
SYN-ADV-02794,75554.34,5,0.3,1,0,0,0,135,1,0,3,0,20.6,0,0
SYN-ADV-02795,29812.0,1,0.34,1,1,1,0,1663,1,0,4,0,58.6,1,1
SYN-ADV-02796,22328.75,2,0.47,0,0,1,1,1051,1,0,4,0,73.4,1,1
SYN-ADV-02797,1260.97,1,0.16,0,0,0,0,451,1,0,2,0,10.8,0,0
